job_id,job_title,company,location_raw,city_clean,country_clean,continent_clean,salary_raw,seniority_level,required_skills
4427671527,"Data Analyst, Growth",Midi Health,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""LOOKER"", ""skill_category"": ""BI Tools""}]"
4412963232,Data Analyst,Meter,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""SNOWFLAKE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""BIGQUERY"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""DBT"", ""skill_category"": ""Data Engineering""}]"
4402489933,Staff Data Analyst,Okta,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""JAVA"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""DATABRICKS"", ""skill_category"": ""Cloud Platforms""}]"
4385887779,Data Analyst II,Brex,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""LOOKER"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""SNOWFLAKE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""BIGQUERY"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""DATABRICKS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""AIRFLOW"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""DBT"", ""skill_category"": ""Data Engineering""}]"
4420484918,Data Analyst,Cardless,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""LOOKER"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}]"
4374552219,"Data Analyst, Growth - San Francisco",Plaud,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}]"
4429554602,Data Governance Analyst,KellyMitchell Group,"Oakland, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,[]
4379248286,Data Analyst,Recidiviz,"Oakland, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""LOOKER"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""BIGQUERY"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""PANDAS"", ""skill_category"": ""Libraries/Frameworks""}]"
4400581404,"Data Analyst, GTM",MaintainX,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}]"
4428067978,Business Intelligence Analyst,Ledgent Technology,"Oakland, CA",San Francisco,United States,North America,Base pay range $45.00/hr - $67.00/hr,Mid-Senior level,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""POWER BI"", ""skill_category"": ""BI Tools""}]"
4428110073,Sr. Data Analyst,Thunkable,"San Francisco, CA",San Francisco,United States,North America,"Base pay range $90,000.00/yr - $130,000.00/yr",Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}]"
4427677834,Senior Data Analyst,Forge,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""LOOKER"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""SNOWFLAKE"", ""skill_category"": ""Cloud Platforms""}]"
4429991085,Data Analyst - IV,VARITE INC,"San Francisco, CA",San Francisco,United States,North America,Base pay range $95.00/hr - $106.60/hr,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""DATABRICKS"", ""skill_category"": ""Cloud Platforms""}]"
4422713150,Data Analyst - Red Team,PingWind,"Emeryville, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""SNOWFLAKE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""PANDAS"", ""skill_category"": ""Libraries/Frameworks""}]"
4423091926,Product Data Analyst,Wand,"San Francisco, CA",San Francisco,United States,North America,"Base pay range $145,000.00/yr - $175,000.00/yr",Not Applicable,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""BIGQUERY"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""DBT"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""PANDAS"", ""skill_category"": ""Libraries/Frameworks""}]"
4429714939,GIS Data Analyst,Trident Consulting,"San Francisco, CA",San Francisco,United States,North America,Base pay range $48.00/hr - $50.00/hr,Mid-Senior level,[]
4425906377,Data Analyst I,Verdantas,"San Ramon, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""POWER BI"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}]"
4416284151,"Senior Data Analyst, Marketing Analytics",Freshworks,"San Mateo, CA",San Francisco,United States,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""POWER BI"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""DATABRICKS"", ""skill_category"": ""Cloud Platforms""}]"
4411645475,Quantitative Analyst,Verse,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""PANDAS"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""NUMPY"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""SCIKIT-LEARN"", ""skill_category"": ""Libraries/Frameworks""}]"
4427780077,Junior Business & Data Analyst,"Upgrade, Inc.","San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""DATABRICKS"", ""skill_category"": ""Cloud Platforms""}]"
4425315056,Data Center Operations Analyst,CoreWeave,"Sunnyvale, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}]"
4414313933,Analytics Engineer,DoorDash,"Sunnyvale, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""LOOKER"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""SNOWFLAKE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""DATABRICKS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""SPARK"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""AIRFLOW"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""DBT"", ""skill_category"": ""Data Engineering""}]"
4412638307,Analytics Engineer,Plaid,San Francisco Bay Area,San Francisco,United States,North America,"Base pay range $157,200.00/yr - $214,800.00/yr",Not Applicable,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""SNOWFLAKE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""BIGQUERY"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""DATABRICKS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""DBT"", ""skill_category"": ""Data Engineering""}]"
4414245626,People Data Transformation Analyst,Uber,"Sunnyvale, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}]"
4412053086,"Analyst, Commercial Insights - Services",Sony Interactive Entertainment,"San Mateo, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""POWER BI"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""AIRFLOW"", ""skill_category"": ""Data Engineering""}]"
4427671527,"Data Analyst, Growth",Midi Health,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""LOOKER"", ""skill_category"": ""BI Tools""}]"
4417016117,Business Operations Analyst,Zynga,San Francisco Bay Area,San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}]"
4422422106,People Data Transformation Analyst,Uber,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}]"
4414327081,Analytics Engineer,DoorDash,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""LOOKER"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""SNOWFLAKE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""DATABRICKS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""SPARK"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""AIRFLOW"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""DBT"", ""skill_category"": ""Data Engineering""}]"
4427860468,Meter Data Analyst,City of Santa Clara,"Santa Clara, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}]"
4422422106,People Data Transformation Analyst,Uber,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}]"
4415807199,"Sr Data Analyst, Measurement Science, Ads",Uber Advertising,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}]"
4380888475,Data Annotation Specialist,HireArt,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Associate,[]
4404437297,Senior Data Analyst,QuinStreet,"Foster City, CA",San Francisco,United States,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}]"
4409107976,"Research Analyst, Data & Intelligence Products",The Information,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}]"
4427223992,AI Operations Analyst,Integral Privacy Technologies,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}]"
4414400634,"Analyst II, Full Stack (Core Analytics)",Affirm,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Associate,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""SNOWFLAKE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""DBT"", ""skill_category"": ""Data Engineering""}]"
4428063973,AI Research Analyst (AI & Digital Asset Solutions - US),Franklin Templeton,"San Mateo, CA",San Francisco,United States,North America,Not Mentioned,Associate,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""JAVA"", ""skill_category"": ""Languages""}]"
4424860105,Competitive Intelligence Research,Meta,"San Francisco, CA",San Francisco,United States,North America,"Base pay range $177,000.00/yr - $247,000.00/yr",Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}]"
4410751377,Business Intelligence Analyst (GCP & Tableau Support),Encora Inc.,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""GCP"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""BIGQUERY"", ""skill_category"": ""Cloud Platforms""}]"
4020465384,Don't see a position that fits? Tell us more.,Shiru,"Alameda, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,[]
4430731353,Deep Learning Engineer,Hayden AI,"San Francisco, CA",San Francisco,United States,North America,"Base pay range $161,637.00/yr - $175,000.00/yr",Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""AZURE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""GCP"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4420613175,AI/ML Engineer,Ello,"San Francisco, CA",San Francisco,United States,North America,"Base pay range $155,000.00/yr - $205,000.00/yr",Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}]"
4411631804,Data Scientist,Verse,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""AZURE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""GCP"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""AIRFLOW"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""DBT"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""PANDAS"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""NUMPY"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""SCIKIT-LEARN"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4398687038,ML Engineer,Catalyst Labs,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4398679267,ML Engineer,Catalyst Labs,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4344360741,ML Engineer - Personalization & Recommendation Systems,krea.ai,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4339454739,Machine Learning Engineer,krea.ai,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,[]
4325760804,AI/ML Applied Engineer,Karumi (YC F25),"San Francisco, CA",San Francisco,United States,North America,Base pay range $120.00/yr - $170.00/yr,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}]"
4354803205,Machine Learning Engineer,Osmosis (YC W25),"San Francisco, CA",San Francisco,United States,North America,"Base pay range $180,000.00/yr - $250,000.00/yr",Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""DOCKER"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""KUBERNETES"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4250716356,Machine Learning Engineer,UnifyID,"Redwood City, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""JAVA"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""KUBERNETES"", ""skill_category"": ""Data Engineering""}]"
4324842782,"Machine Learning Engineer, Enterprise Brain",Glean,"Mountain View, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""JAVA"", ""skill_category"": ""Languages""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4366959937,Member of Technical Staff - Machine Learning,Asari AI,"San Francisco, CA",San Francisco,United States,North America,"Base pay range $150,000.00/yr - $250,000.00/yr",Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}]"
4424499186,Machine Learning Engineer / Researcher,David Joseph & Company,"San Mateo, CA",San Francisco,United States,North America,"Base pay range $110,000.00/yr - $175,000.00/yr",Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""GCP"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4418977492,AI Engineer,Smart Bricks,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""SNOWFLAKE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""KAFKA"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""DOCKER"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""KUBERNETES"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4318501768,Machine Learning Engineer,Lightfield,"San Francisco, CA",San Francisco,United States,North America,"Base pay range $180,000.00/yr - $270,000.00/yr",Not Applicable,[]
4404752343,Machine Learning/AI Engineer,Rivian,"Palo Alto, CA",San Francisco,United States,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4323953583,Machine Learning Engineer,Creatify AI,"Mountain View, CA",San Francisco,United States,North America,"Base pay range $190,000.00/yr - $300,000.00/yr",Not Applicable,[]
4422496276,"Software Engineer, Machine Learning",Ema,San Francisco Bay Area,San Francisco,United States,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""AZURE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""GCP"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4398819840,"Machine Learning Engineer, Integrity",HackerRank,"Santa Clara, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,[]
4226898334,Machine Learning Specialist,Orion Valley,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,[]
4354519587,Machine Learning Researcher,inference.net,"San Francisco, CA",San Francisco,United States,North America,"Base pay range $250,000.00/yr - $350,000.00/yr",Not Applicable,[]
4256026229,Applied AI Engineer,Automat,"San Francisco, CA",San Francisco,United States,North America,"Base pay range $175,000.00/yr - $220,000.00/yr",Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}]"
4016886499,AI Research Engineer,Poly,"San Francisco, CA",San Francisco,United States,North America,"Base pay range $150,000.00/yr - $350,000.00/yr",Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4318504489,AI Engineer,Zyphra,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}]"
4378609243,Data Scientist/Machine Learning Engineer,CATHEXIS,"Redwood City, CA",San Francisco,United States,North America,"Base pay range $125,000.00/yr - $150,000.00/yr",Mid-Senior level,"[{""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""AZURE"", ""skill_category"": ""Cloud Platforms""}]"
4427800396,Data Scientist,Mastercard,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""SPARK"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""HADOOP"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""AIRFLOW"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""SCIKIT-LEARN"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4389418706,Machine Learning Researcher,Alljoined,"San Francisco, CA",San Francisco,United States,North America,"Base pay range $140,000.00/yr - $250,000.00/yr",Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4401737470,AI Engineer,EQL Tech (frontier talent),"San Francisco, CA",San Francisco,United States,North America,"Base pay range $130,000.00/yr - $200,000.00/yr",Entry level,[]
4033649149,Computational Biologist - Protein Engineering,Tamarind Bio,"San Francisco, CA",San Francisco,United States,North America,"Base pay range $150,000.00/yr - $250,000.00/yr",Not Applicable,"[{""skill_name"": ""DOCKER"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4359295528,Machine Learning Engineer,Avatar Robotics,"San Francisco, CA",San Francisco,United States,North America,"Base pay range $150,000.00/yr - $200,000.00/yr",Entry level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4403978608,Robot Machine Learning Engineer,Deft Robotics,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Entry level,"[{""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4318504489,AI Engineer,Zyphra,"San Francisco, CA",San Francisco,United States,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}]"
